dokumen,kata,freq,jumlah_kata,tf,df,total_dokumen,idf
dok1218,comment,1,4,0.25,89,1949,3.086435329775421
dok1218,like,1,4,0.25,239,1949,2.09860814757605
dok1218,numer,1,4,0.25,415,1949,1.5467931792768626
dok1218,type,1,4,0.25,17,1949,4.7418583554513445
dok1219,love_emoji,7,7,1.0,38,1949,3.937485539781175
dok1220,hot,2,2,1.0,16,1949,4.80248297726778
dok1221,check,1,3,0.3333333333333333,480,1949,1.4012855956056243
dok1221,video,1,3,0.3333333333333333,373,1949,1.6534932798637454
dok1221,youtub,1,3,0.3333333333333333,250,1949,2.0536107816453146
dok1222,alfr,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,alway,1,31,0.03225806451612903,9,1949,5.3778471221713415
dok1222,ass,1,31,0.03225806451612903,6,1949,5.783312230279506
dok1222,attent,1,31,0.03225806451612903,11,1949,5.17717642670919
dok1222,better,1,31,0.03225806451612903,18,1949,4.684699941611396
dok1222,bieber,1,31,0.03225806451612903,6,1949,5.783312230279506
dok1222,buy,1,31,0.03225806451612903,9,1949,5.3778471221713415
dok1222,can,1,31,0.03225806451612903,123,1949,2.762887344135143
dok1222,cheeto,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,disord,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,eat,2,31,0.06451612903225806,2,1949,6.881924518947615
dok1222,enough,1,31,0.03225806451612903,4,1949,6.18877733838767
dok1222,fill,1,31,0.03225806451612903,3,1949,6.476459410839451
dok1222,flame,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,half,1,31,0.03225806451612903,7,1949,5.629161550452247
dok1222,hog,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,hot,1,31,0.03225806451612903,16,1949,4.80248297726778
dok1222,justin,1,31,0.03225806451612903,5,1949,5.96563378707346
dok1222,medic,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,mice,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,money,1,31,0.03225806451612903,86,1949,3.120724403254053
dok1222,power,1,31,0.03225806451612903,3,1949,6.476459410839451
dok1222,sad,1,31,0.03225806451612903,9,1949,5.3778471221713415
dok1222,samurman,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,sassi,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,share,1,31,0.03225806451612903,50,1949,3.6630486940794147
dok1222,swamp,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,that i,1,31,0.03225806451612903,5,1949,5.96563378707346
dok1222,wite,1,31,0.03225806451612903,1,1949,7.575071699507561
dok1222,wow,1,31,0.03225806451612903,25,1949,4.35619587463936
dok1223,a'n,1,10,0.1,1,1949,7.575071699507561
dok1223,fuck,1,10,0.1,32,1949,4.1093357967078346
dok1223,good,1,10,0.1,72,1949,3.2984055804915053
dok1223,like,1,10,0.1,239,1949,2.09860814757605
dok1223,numer,1,10,0.1,415,1949,1.5467931792768626
dok1223,onli,1,10,0.1,53,1949,3.604779785955439
dok1223,oreo,1,10,0.1,2,1949,6.881924518947615
dok1223,part,1,10,0.1,17,1949,4.7418583554513445
dok1223,song,1,10,0.1,309,1949,1.8417304226098155
dok1223,white,1,10,0.1,5,1949,5.96563378707346
dok1224,actual,1,45,0.022222222222222223,11,1949,5.17717642670919
dok1224,almost,1,45,0.022222222222222223,12,1949,5.090165049719561
dok1224,apolog,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,best,1,45,0.022222222222222223,72,1949,3.2984055804915053
dok1224,better,1,45,0.022222222222222223,18,1949,4.684699941611396
dok1224,blow,1,45,0.022222222222222223,3,1949,6.476459410839451
dok1224,bottom,1,45,0.022222222222222223,2,1949,6.881924518947615
dok1224,busi,1,45,0.022222222222222223,3,1949,6.476459410839451
dok1224,cold,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,danc,1,45,0.022222222222222223,24,1949,4.397017869159615
dok1224,elev,1,45,0.022222222222222223,2,1949,6.881924518947615
dok1224,eminem,1,45,0.022222222222222223,54,1949,3.5860876529432866
dok1224,famous,1,45,0.022222222222222223,7,1949,5.629161550452247
dok1224,fan,1,45,0.022222222222222223,25,1949,4.35619587463936
dok1224,head,1,45,0.022222222222222223,8,1949,5.4956301578277245
dok1224,hell,1,45,0.022222222222222223,4,1949,6.18877733838767
dok1224,i,2,45,0.044444444444444446,526,1949,1.309770486769851
dok1224,insan,1,45,0.022222222222222223,5,1949,5.96563378707346
dok1224,know,1,45,0.022222222222222223,66,1949,3.3854169574811355
dok1224,life,1,45,0.022222222222222223,30,1949,4.173874317845406
dok1224,me,1,45,0.022222222222222223,199,1949,2.2817668747830684
dok1224,mosh,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,my,1,45,0.022222222222222223,387,1949,1.616647006477779
dok1224,near,1,45,0.022222222222222223,7,1949,5.629161550452247
dok1224,no,2,45,0.044444444444444446,52,1949,3.6238279809261336
dok1224,numer,2,45,0.044444444444444446,415,1949,1.5467931792768626
dok1224,one,1,45,0.022222222222222223,63,1949,3.431936973116028
dok1224,real,1,45,0.022222222222222223,24,1949,4.397017869159615
dok1224,rock,1,45,0.022222222222222223,24,1949,4.397017869159615
dok1224,soldier,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,song,3,45,0.06666666666666667,309,1949,1.8417304226098155
dok1224,talk,1,45,0.022222222222222223,5,1949,5.96563378707346
dok1224,top,1,45,0.022222222222222223,10,1949,5.272486606513515
dok1224,toy,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,untitl,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1224,way,1,45,0.022222222222222223,44,1949,3.7908820655892996
dok1224,welcom,1,45,0.022222222222222223,7,1949,5.629161550452247
dok1224,wind,1,45,0.022222222222222223,2,1949,6.881924518947615
dok1224,without,1,45,0.022222222222222223,9,1949,5.3778471221713415
dok1224,wtp,1,45,0.022222222222222223,1,1949,7.575071699507561
dok1225,danc,1,31,0.03225806451612903,24,1949,4.397017869159615
dok1225,either,1,31,0.03225806451612903,2,1949,6.881924518947615
dok1225,even,1,31,0.03225806451612903,24,1949,4.397017869159615
dok1225,final,1,31,0.03225806451612903,4,1949,6.18877733838767
dok1225,gangnam,2,31,0.06451612903225806,15,1949,4.867021498405351
dok1225,get,1,31,0.03225806451612903,113,1949,2.8476838807952203
dok1225,hard,1,31,0.03225806451612903,14,1949,4.936014369892303
dok1225,i,3,31,0.0967741935483871,526,1949,1.309770486769851
dok1225,just,1,31,0.03225806451612903,139,1949,2.640597766376869
dok1225,least,1,31,0.03225806451612903,7,1949,5.629161550452247
dok1225,like,2,31,0.06451612903225806,239,1949,2.09860814757605
dok1225,make,1,31,0.03225806451612903,106,1949,2.9116326053954937
dok1225,me,1,31,0.03225806451612903,199,1949,2.2817668747830684
dok1225,more,1,31,0.03225806451612903,56,1949,3.5497200087724115
dok1225,not,2,31,0.06451612903225806,152,1949,2.5511911786612846
dok1225,opinion,1,31,0.03225806451612903,6,1949,5.783312230279506
dok1225,popular,1,31,0.03225806451612903,10,1949,5.272486606513515
dok1225,realli,1,31,0.03225806451612903,51,1949,3.643246066783235
dok1225,sens,1,31,0.03225806451612903,3,1949,6.476459410839451
dok1225,share,1,31,0.03225806451612903,50,1949,3.6630486940794147
dok1225,should,1,31,0.03225806451612903,41,1949,3.861499632803253
dok1225,someon,1,31,0.03225806451612903,12,1949,5.090165049719561
dok1225,song,1,31,0.03225806451612903,309,1949,1.8417304226098155
dok1225,style,2,31,0.06451612903225806,17,1949,4.7418583554513445
dok1225,tri,1,31,0.03225806451612903,27,1949,4.2792348335032315
dok1226,call,1,7,0.14285714285714285,52,1949,3.6238279809261336
dok1226,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1226,dant,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1226,hot,1,7,0.14285714285714285,16,1949,4.80248297726778
dok1226,new,1,7,0.14285714285714285,72,1949,3.2984055804915053
dok1226,rile,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1226,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok1227,call,1,7,0.14285714285714285,52,1949,3.6238279809261336
dok1227,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1227,dant,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1227,hot,1,7,0.14285714285714285,16,1949,4.80248297726778
dok1227,new,1,7,0.14285714285714285,72,1949,3.2984055804915053
dok1227,rile,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1227,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok1228,listen,1,4,0.25,34,1949,4.048711174891399
dok1228,pleasur,1,4,0.25,1,1949,7.575071699507561
dok1228,still,2,4,0.5,40,1949,3.8861922453936244
dok1229,ani,2,35,0.05714285714285714,38,1949,3.937485539781175
dok1229,break,1,35,0.02857142857142857,2,1949,6.881924518947615
dok1229,detail,1,35,0.02857142857142857,2,1949,6.881924518947615
dok1229,download,2,35,0.05714285714285714,10,1949,5.272486606513515
dok1229,facebook,4,35,0.11428571428571428,30,1949,4.173874317845406
dok1229,free,3,35,0.08571428571428572,35,1949,4.019723638018147
dok1229,hack,2,35,0.05714285714285714,4,1949,6.18877733838767
dok1229,hack2013,2,35,0.05714285714285714,1,1949,7.575071699507561
dok1229,minut,1,35,0.02857142857142857,11,1949,5.17717642670919
dok1229,numer,4,35,0.11428571428571428,415,1949,1.5467931792768626
dok1229,onli,1,35,0.02857142857142857,53,1949,3.604779785955439
dok1229,pass,2,35,0.05714285714285714,9,1949,5.3778471221713415
dok1229,password,3,35,0.08571428571428572,1,1949,7.575071699507561
dok1229,pleas,1,35,0.02857142857142857,220,1949,2.181444153155199
dok1229,softwar,1,35,0.02857142857142857,1,1949,7.575071699507561
dok1229,url,2,35,0.05714285714285714,261,1949,2.0105512921848674
dok1229,virus,1,35,0.02857142857142857,2,1949,6.881924518947615
dok1229,visit,1,35,0.02857142857142857,52,1949,3.6238279809261336
dok1229,work,1,35,0.02857142857142857,52,1949,3.6238279809261336
dok1230,i,1,5,0.2,526,1949,1.309770486769851
dok1230,love,1,5,0.2,217,1949,2.1951743459671014
dok1230,love_emoji,1,5,0.2,38,1949,3.937485539781175
dok1230,sparkl,1,5,0.2,1,1949,7.575071699507561
dok1230,you,1,5,0.2,395,1949,1.5961859346064389
dok1231,fast,1,5,0.2,8,1949,5.4956301578277245
dok1231,numer,1,5,0.2,415,1949,1.5467931792768626
dok1231,past,1,5,0.2,6,1949,5.783312230279506
dok1231,so,1,5,0.2,164,1949,2.4752052716833624
dok1231,time,1,5,0.2,65,1949,3.400684429611924
dok1232,also,1,63,0.015873015873015872,30,1949,4.173874317845406
dok1232,appreci,1,63,0.015873015873015872,33,1949,4.078564138041081
dok1232,bigelow,1,63,0.015873015873015872,1,1949,7.575071699507561
dok1232,brand,1,63,0.015873015873015872,3,1949,6.476459410839451
dok1232,call,1,63,0.015873015873015872,52,1949,3.6238279809261336
dok1232,can,1,63,0.015873015873015872,123,1949,2.762887344135143
dok1232,check,2,63,0.031746031746031744,480,1949,1.4012855956056243
dok1232,dakoda,1,63,0.015873015873015872,1,1949,7.575071699507561
dok1232,deaf,1,63,0.015873015873015872,1,1949,7.575071699507561
dok1232,everyon,1,63,0.015873015873015872,47,1949,3.724924097797502
dok1232,far,1,63,0.015873015873015872,7,1949,5.629161550452247
dok1232,few,1,63,0.015873015873015872,15,1949,4.867021498405351
dok1232,gain,1,63,0.015873015873015872,3,1949,6.476459410839451
dok1232,gone,1,63,0.015873015873015872,2,1949,6.881924518947615
dok1232,great,1,63,0.015873015873015872,31,1949,4.141084495022414
dok1232,hello,1,63,0.015873015873015872,143,1949,2.6122270692476537
dok1232,i,4,63,0.06349206349206349,526,1949,1.309770486769851
dok1232,like,1,63,0.015873015873015872,239,1949,2.09860814757605
dok1232,make,1,63,0.015873015873015872,106,1949,2.9116326053954937
dok1232,moment,1,63,0.015873015873015872,13,1949,5.010122342046024
dok1232,more,2,63,0.031746031746031744,56,1949,3.5497200087724115
dok1232,music,1,63,0.015873015873015872,115,1949,2.830139571144311
dok1232,my,3,63,0.047619047619047616,387,1949,1.616647006477779
dok1232,need,1,63,0.015873015873015872,26,1949,4.316975161486079
dok1232,new,2,63,0.031746031746031744,72,1949,3.2984055804915053
dok1232,not,1,63,0.015873015873015872,152,1949,2.5511911786612846
dok1232,numer,2,63,0.031746031746031744,415,1949,1.5467931792768626
dok1232,old,1,63,0.015873015873015872,56,1949,3.5497200087724115
dok1232,order,1,63,0.015873015873015872,3,1949,6.476459410839451
dok1232,peopl,1,63,0.015873015873015872,86,1949,3.120724403254053
dok1232,pleas,1,63,0.015873015873015872,220,1949,2.181444153155199
dok1232,produc,1,63,0.015873015873015872,7,1949,5.629161550452247
dok1232,rapper,1,63,0.015873015873015872,41,1949,3.861499632803253
dok1232,realli,1,63,0.015873015873015872,51,1949,3.643246066783235
dok1232,regret,1,63,0.015873015873015872,14,1949,4.936014369892303
dok1232,see,1,63,0.015873015873015872,58,1949,3.5146286889611416
dok1232,sing,1,63,0.015873015873015872,31,1949,4.141084495022414
dok1232,so,3,63,0.047619047619047616,164,1949,2.4752052716833624
dok1232,song,2,63,0.031746031746031744,309,1949,1.8417304226098155
dok1232,subscrib,1,63,0.015873015873015872,272,1949,1.9692696332115633
dok1232,support,1,63,0.015873015873015872,16,1949,4.80248297726778
dok1232,thank,1,63,0.015873015873015872,126,1949,2.7387897925560827
dok1232,thumb,1,63,0.015873015873015872,56,1949,3.5497200087724115
dok1232,time,1,63,0.015873015873015872,65,1949,3.400684429611924
dok1232,video,1,63,0.015873015873015872,373,1949,1.6534932798637454
dok1232,view,2,63,0.031746031746031744,119,1949,2.7959482063960315
dok1232,would,1,63,0.015873015873015872,65,1949,3.400684429611924
dok1232,year,1,63,0.015873015873015872,66,1949,3.3854169574811355
dok1232,you,1,63,0.015873015873015872,395,1949,1.5961859346064389
dok1232,your,1,63,0.015873015873015872,112,1949,2.8565728282124665
dok1233,fuck,1,3,0.3333333333333333,32,1949,4.1093357967078346
dok1233,numer,1,3,0.3333333333333333,415,1949,1.5467931792768626
dok1233,yeah,1,3,0.3333333333333333,9,1949,5.3778471221713415
dok1234,eminem,1,3,0.3333333333333333,54,1949,3.5860876529432866
dok1234,ginius,1,3,0.3333333333333333,1,1949,7.575071699507561
dok1234,stop,1,3,0.3333333333333333,16,1949,4.80248297726778
dok1235,cool,1,4,0.25,27,1949,4.2792348335032315
dok1235,rap,1,4,0.25,33,1949,4.078564138041081
dok1235,rihanna,1,4,0.25,22,1949,4.484029246149245
dok1235,stupid,1,4,0.25,8,1949,5.4956301578277245
dok1236,cri,1,6,0.16666666666666666,4,1949,6.18877733838767
dok1236,go,1,6,0.16666666666666666,83,1949,3.156231091710963
dok1236,hear,1,6,0.16666666666666666,26,1949,4.316975161486079
dok1236,just,1,6,0.16666666666666666,139,1949,2.640597766376869
dok1236,me,1,6,0.16666666666666666,199,1949,2.2817668747830684
dok1236,stand,1,6,0.16666666666666666,5,1949,5.96563378707346
dok1237,love,1,1,1.0,217,1949,2.1951743459671014
dok1238,damn,1,5,0.2,7,1949,5.629161550452247
dok1238,emot,1,5,0.2,1,1949,7.575071699507561
dok1238,feel,1,5,0.2,14,1949,4.936014369892303
dok1238,god,1,5,0.2,37,1949,3.9641537868633363
dok1238,song,1,5,0.2,309,1949,1.8417304226098155
dok1239,all,1,7,0.14285714285714285,85,1949,3.1324204430172444
dok1239,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1239,eminem,1,7,0.14285714285714285,54,1949,3.5860876529432866
dok1239,go,1,7,0.14285714285714285,83,1949,3.156231091710963
dok1239,rant,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1239,should,1,7,0.14285714285714285,41,1949,3.861499632803253
dok1239,you,1,7,0.14285714285714285,395,1949,1.5961859346064389
dok1240,better,1,8,0.125,18,1949,4.684699941611396
dok1240,does not,1,8,0.125,3,1949,6.476459410839451
dok1240,eminem,1,8,0.125,54,1949,3.5860876529432866
dok1240,fox,1,8,0.125,15,1949,4.867021498405351
dok1240,get,1,8,0.125,113,1949,2.8476838807952203
dok1240,megan,1,8,0.125,14,1949,4.936014369892303
dok1240,togeth,1,8,0.125,4,1949,6.18877733838767
dok1240,video,1,8,0.125,373,1949,1.6534932798637454
dok1241,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1241,eminem,1,7,0.14285714285714285,54,1949,3.5860876529432866
dok1241,king,1,7,0.14285714285714285,3,1949,6.476459410839451
dok1241,love,1,7,0.14285714285714285,217,1949,2.1951743459671014
dok1241,rapgod,1,7,0.14285714285714285,1,1949,7.575071699507561
dok1241,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok1241,youtub,1,7,0.14285714285714285,250,1949,2.0536107816453146
dok1242,ani,1,62,0.016129032258064516,38,1949,3.937485539781175
dok1242,anyon,1,62,0.016129032258064516,18,1949,4.684699941611396
dok1242,button,1,62,0.016129032258064516,7,1949,5.629161550452247
dok1242,check,1,62,0.016129032258064516,480,1949,1.4012855956056243
dok1242,come,1,62,0.016129032258064516,56,1949,3.5497200087724115
dok1242,could,2,62,0.03225806451612903,45,1949,3.768409209737241
dok1242,decent,1,62,0.016129032258064516,8,1949,5.4956301578277245
dok1242,dream,2,62,0.03225806451612903,38,1949,3.937485539781175
dok1242,even,1,62,0.016129032258064516,24,1949,4.397017869159615
dok1242,follow,1,62,0.016129032258064516,29,1949,4.207775869521087
dok1242,go,1,62,0.016129032258064516,83,1949,3.156231091710963
dok1242,hope,1,62,0.016129032258064516,20,1949,4.57933942595357
dok1242,i,6,62,0.0967741935483871,526,1949,1.309770486769851
dok1242,just,1,62,0.016129032258064516,139,1949,2.640597766376869
dok1242,know,2,62,0.03225806451612903,66,1949,3.3854169574811355
dok1242,least,1,62,0.016129032258064516,7,1949,5.629161550452247
dok1242,like,1,62,0.016129032258064516,239,1949,2.09860814757605
dok1242,love,1,62,0.016129032258064516,217,1949,2.1951743459671014
dok1242,make,1,62,0.016129032258064516,106,1949,2.9116326053954937
dok1242,more,1,62,0.016129032258064516,56,1949,3.5497200087724115
dok1242,music,1,62,0.016129032258064516,115,1949,2.830139571144311
dok1242,my,2,62,0.03225806451612903,387,1949,1.616647006477779
dok1242,nobodi,1,62,0.016129032258064516,2,1949,6.881924518947615
dok1242,noth,1,62,0.016129032258064516,15,1949,4.867021498405351
dok1242,numer,1,62,0.016129032258064516,415,1949,1.5467931792768626
dok1242,one,1,62,0.016129032258064516,63,1949,3.431936973116028
dok1242,peopl,1,62,0.016129032258064516,86,1949,3.120724403254053
dok1242,person,1,62,0.016129032258064516,13,1949,5.010122342046024
dok1242,pleas,1,62,0.016129032258064516,220,1949,2.181444153155199
dok1242,press,2,62,0.03225806451612903,7,1949,5.629161550452247
dok1242,probabl,1,62,0.016129032258064516,15,1949,4.867021498405351
dok1242,rapper,1,62,0.016129032258064516,41,1949,3.861499632803253
dok1242,read,2,62,0.03225806451612903,39,1949,3.9115100533779144
dok1242,see,1,62,0.016129032258064516,58,1949,3.5146286889611416
dok1242,simpl,1,62,0.016129032258064516,14,1949,4.936014369892303
dok1242,subscrib,1,62,0.016129032258064516,272,1949,1.9692696332115633
dok1242,thank,2,62,0.03225806451612903,126,1949,2.7387897925560827
dok1242,thumb,1,62,0.016129032258064516,56,1949,3.5497200087724115
dok1242,true,1,62,0.016129032258064516,14,1949,4.936014369892303
dok1242,type,1,62,0.016129032258064516,17,1949,4.7418583554513445
dok1242,want,1,62,0.016129032258064516,74,1949,3.271006606303391
dok1242,way,1,62,0.016129032258064516,44,1949,3.7908820655892996
dok1242,will,3,62,0.04838709677419355,116,1949,2.821481508401196
dok1242,world,1,62,0.016129032258064516,55,1949,3.56773851427509
dok1242,would,1,62,0.016129032258064516,65,1949,3.400684429611924
dok1242,you,2,62,0.03225806451612903,395,1949,1.5961859346064389
dok1242,youtub,1,62,0.016129032258064516,250,1949,2.0536107816453146
dok1243,best,1,2,0.5,72,1949,3.2984055804915053
dok1243,song,1,2,0.5,309,1949,1.8417304226098155
dok1244,feed,1,3,0.3333333333333333,3,1949,6.476459410839451
dok1244,my,1,3,0.3333333333333333,387,1949,1.616647006477779
dok1244,subscrib,1,3,0.3333333333333333,272,1949,1.9692696332115633
dok1245,arkglzjqup0,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1245,artist,2,27,0.07407407407407407,11,1949,5.17717642670919
dok1245,award,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1245,becom,1,27,0.037037037037037035,9,1949,5.3778471221713415
dok1245,cheat,1,27,0.037037037037037035,3,1949,6.476459410839451
dok1245,eminem,2,27,0.07407407407407407,54,1949,3.5860876529432866
dok1245,ever,1,27,0.037037037037037035,37,1949,3.9641537868633363
dok1245,everyon,1,27,0.037037037037037035,47,1949,3.724924097797502
dok1245,facebook,1,27,0.037037037037037035,30,1949,4.173874317845406
dok1245,first,1,27,0.037037037037037035,32,1949,4.1093357967078346
dok1245,get,1,27,0.037037037037037035,113,1949,2.8476838807952203
dok1245,go,1,27,0.037037037037037035,83,1949,3.156231091710963
dok1245,internet,1,27,0.037037037037037035,4,1949,6.18877733838767
dok1245,method,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1245,music,1,27,0.037037037037037035,115,1949,2.830139571144311
dok1245,roulett,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1245,shadi,1,27,0.037037037037037035,1,1949,7.575071699507561
dok1245,share,1,27,0.037037037037037035,50,1949,3.6630486940794147
dok1245,twitter,1,27,0.037037037037037035,13,1949,5.010122342046024
dok1245,video,1,27,0.037037037037037035,373,1949,1.6534932798637454
dok1245,vote,1,27,0.037037037037037035,12,1949,5.090165049719561
dok1245,year,2,27,0.07407407407407407,66,1949,3.3854169574811355
dok1245,youtub,2,27,0.07407407407407407,250,1949,2.0536107816453146
dok1246,check,1,8,0.125,480,1949,1.4012855956056243
dok1246,dope,1,8,0.125,5,1949,5.96563378707346
dok1246,mmlp2,1,8,0.125,1,1949,7.575071699507561
dok1246,monster,1,8,0.125,2,1949,6.881924518947615
dok1246,new,1,8,0.125,72,1949,3.2984055804915053
dok1246,song,1,8,0.125,309,1949,1.8417304226098155
dok1246,url,1,8,0.125,261,1949,2.0105512921848674
dok1246,win,1,8,0.125,13,1949,5.010122342046024
dok1247,check,1,4,0.25,480,1949,1.4012855956056243
dok1247,my,1,4,0.25,387,1949,1.616647006477779
dok1247,sexi,1,4,0.25,12,1949,5.090165049719561
dok1247,video,1,4,0.25,373,1949,1.6534932798637454
dok1248,check,1,4,0.25,480,1949,1.4012855956056243
dok1248,my,1,4,0.25,387,1949,1.616647006477779
dok1248,sexi,1,4,0.25,12,1949,5.090165049719561
dok1248,video,1,4,0.25,373,1949,1.6534932798637454
dok1249,charli,1,2,0.5,9,1949,5.3778471221713415
dok1249,lost,1,2,0.5,10,1949,5.272486606513515
dok1250,anyon,1,6,0.16666666666666666,18,1949,4.684699941611396
dok1250,els,1,6,0.16666666666666666,8,1949,5.4956301578277245
dok1250,fox,1,6,0.16666666666666666,15,1949,4.867021498405351
dok1250,megan,1,6,0.16666666666666666,14,1949,4.936014369892303
dok1250,notic,1,6,0.16666666666666666,3,1949,6.476459410839451
dok1250,video,1,6,0.16666666666666666,373,1949,1.6534932798637454
dok1251,check,1,11,0.09090909090909091,480,1949,1.4012855956056243
dok1251,follow,1,11,0.09090909090909091,29,1949,4.207775869521087
dok1251,get,1,11,0.09090909090909091,113,1949,2.8476838807952203
dok1251,instagram,1,11,0.09090909090909091,8,1949,5.4956301578277245
dok1251,like,1,11,0.09090909090909091,239,1949,2.09860814757605
dok1251,minut,1,11,0.09090909090909091,11,1949,5.17717642670919
dok1251,more,1,11,0.09090909090909091,56,1949,3.5497200087724115
dok1251,need,1,11,0.09090909090909091,26,1949,4.316975161486079
dok1251,photo,1,11,0.09090909090909091,4,1949,6.18877733838767
dok1251,url,1,11,0.09090909090909091,261,1949,2.0105512921848674
dok1251,you,1,11,0.09090909090909091,395,1949,1.5961859346064389
dok1252,call,1,7,0.14285714285714285,52,1949,3.6238279809261336
dok1252,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1252,dant,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1252,hot,1,7,0.14285714285714285,16,1949,4.80248297726778
dok1252,new,1,7,0.14285714285714285,72,1949,3.2984055804915053
dok1252,rile,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1252,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok1253,call,1,7,0.14285714285714285,52,1949,3.6238279809261336
dok1253,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok1253,dant,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1253,hot,1,7,0.14285714285714285,16,1949,4.80248297726778
dok1253,new,1,7,0.14285714285714285,72,1949,3.2984055804915053
dok1253,rile,1,7,0.14285714285714285,6,1949,5.783312230279506
dok1253,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok1254,ani,1,61,0.01639344262295082,38,1949,3.937485539781175
dok1254,anyon,1,61,0.01639344262295082,18,1949,4.684699941611396
dok1254,button,1,61,0.01639344262295082,7,1949,5.629161550452247
dok1254,check,1,61,0.01639344262295082,480,1949,1.4012855956056243
dok1254,come,1,61,0.01639344262295082,56,1949,3.5497200087724115
dok1254,could,2,61,0.03278688524590164,45,1949,3.768409209737241
dok1254,decent,1,61,0.01639344262295082,8,1949,5.4956301578277245
dok1254,dream,2,61,0.03278688524590164,38,1949,3.937485539781175
dok1254,even,1,61,0.01639344262295082,24,1949,4.397017869159615
dok1254,follow,1,61,0.01639344262295082,29,1949,4.207775869521087
dok1254,hope,1,61,0.01639344262295082,20,1949,4.57933942595357
dok1254,i,5,61,0.08196721311475409,526,1949,1.309770486769851
dok1254,imma,1,61,0.01639344262295082,1,1949,7.575071699507561
dok1254,just,1,61,0.01639344262295082,139,1949,2.640597766376869
dok1254,know,2,61,0.03278688524590164,66,1949,3.3854169574811355
dok1254,least,1,61,0.01639344262295082,7,1949,5.629161550452247
dok1254,like,1,61,0.01639344262295082,239,1949,2.09860814757605
dok1254,love,1,61,0.01639344262295082,217,1949,2.1951743459671014
dok1254,make,1,61,0.01639344262295082,106,1949,2.9116326053954937
dok1254,more,1,61,0.01639344262295082,56,1949,3.5497200087724115
dok1254,music,1,61,0.01639344262295082,115,1949,2.830139571144311
dok1254,my,2,61,0.03278688524590164,387,1949,1.616647006477779
dok1254,nobodi,1,61,0.01639344262295082,2,1949,6.881924518947615
dok1254,noth,1,61,0.01639344262295082,15,1949,4.867021498405351
dok1254,numer,1,61,0.01639344262295082,415,1949,1.5467931792768626
dok1254,one,1,61,0.01639344262295082,63,1949,3.431936973116028
dok1254,peopl,1,61,0.01639344262295082,86,1949,3.120724403254053
dok1254,person,1,61,0.01639344262295082,13,1949,5.010122342046024
dok1254,pleas,1,61,0.01639344262295082,220,1949,2.181444153155199
dok1254,press,2,61,0.03278688524590164,7,1949,5.629161550452247
dok1254,probabl,1,61,0.01639344262295082,15,1949,4.867021498405351
dok1254,rapper,1,61,0.01639344262295082,41,1949,3.861499632803253
dok1254,read,2,61,0.03278688524590164,39,1949,3.9115100533779144
dok1254,see,1,61,0.01639344262295082,58,1949,3.5146286889611416
dok1254,simpl,1,61,0.01639344262295082,14,1949,4.936014369892303
dok1254,subscrib,1,61,0.01639344262295082,272,1949,1.9692696332115633
dok1254,thank,2,61,0.03278688524590164,126,1949,2.7387897925560827
dok1254,thumb,1,61,0.01639344262295082,56,1949,3.5497200087724115
dok1254,true,1,61,0.01639344262295082,14,1949,4.936014369892303
dok1254,type,1,61,0.01639344262295082,17,1949,4.7418583554513445
